x,y,z,timestamp
0.55,0.12,-0.18,2025-09-26 16:58:42.944
0.61,0.12,-0.24,2025-09-26 16:58:43.498
0.55,0.12,-0.24,2025-09-26 16:58:45.152
0.49,0.12,-0.24,2025-09-26 16:58:45.494
0.61,0.06,-0.24,2025-09-26 16:58:45.650
0.55,0.12,-0.24,2025-09-26 16:58:48.196
0.55,0.06,-0.18,2025-09-26 16:58:48.247
0.55,0.12,-0.18,2025-09-26 16:58:48.402
0.49,0.12,-0.24,2025-09-26 16:58:49.295
0.55,0.12,-0.24,2025-09-26 16:58:49.351
0.49,0.12,-0.24,2025-09-26 16:58:49.799
0.55,0.12,-0.18,2025-09-26 16:58:50.048
0.55,0.12,-0.24,2025-09-26 16:58:50.148
0.55,0.12,-0.24,2025-09-26 16:58:50.596
0.49,0.12,-0.31,2025-09-26 16:58:50.746
0.55,0.12,-0.24,2025-09-26 16:58:50.900
0.49,0.06,-0.18,2025-09-26 16:58:51.351
0.55,0.12,-0.24,2025-09-26 16:58:52.799
0.55,0.12,-0.24,2025-09-26 16:58:54.249
0.61,0.06,-0.24,2025-09-26 16:58:54.352
0.55,0.06,-0.24,2025-09-26 16:58:55.452
0.49,0.12,-0.18,2025-09-26 16:58:56.251
0.55,0.12,-0.24,2025-09-26 16:58:56.702
0.55,0.12,-0.24,2025-09-26 16:58:58.601
0.55,0.06,-0.24,2025-09-26 16:58:58.942
0.49,0.12,-0.24,2025-09-26 16:58:59.141
0.55,0.12,-0.24,2025-09-26 16:58:59.391
0.49,0.12,-0.24,2025-09-26 16:58:59.446
0.55,0.06,-0.24,2025-09-26 16:58:59.751
0.55,0.12,-0.24,2025-09-26 16:58:59.802
0.55,0.12,-0.24,2025-09-26 16:58:59.901
0.55,0.06,-0.18,2025-09-26 16:59:00.194
0.55,0.12,-0.24,2025-09-26 16:59:00.294
0.55,0.06,-0.24,2025-09-26 16:59:00.597
0.55,0.12,-0.24,2025-09-26 16:59:00.949
0.55,0.06,-0.24,2025-09-26 16:59:00.997
0.61,0.06,-0.24,2025-09-26 16:59:01.391
0.49,0.12,-0.18,2025-09-26 16:59:01.501
0.49,0.06,-0.24,2025-09-26 16:59:01.736
0.55,0.12,-0.24,2025-09-26 16:59:02.251
0.55,0.12,-0.18,2025-09-26 16:59:02.492
0.55,0.12,-0.24,2025-09-26 16:59:02.538
0.55,0.06,-0.24,2025-09-26 16:59:02.789
0.49,0.12,-0.24,2025-09-26 16:59:03.195
0.55,0.06,-0.24,2025-09-26 16:59:03.248
0.49,0.12,-0.24,2025-09-26 16:59:03.346
0.55,0.12,-0.18,2025-09-26 16:59:03.400
0.55,0.06,-0.24,2025-09-26 16:59:03.733
0.55,0.06,-0.24,2025-09-26 16:59:03.791
0.55,0.12,-0.24,2025-09-26 16:59:03.898
0.55,0.06,-0.24,2025-09-26 16:59:04.039
0.55,0.12,-0.24,2025-09-26 16:59:04.148
0.55,0.12,-0.24,2025-09-26 16:59:04.247
0.55,0.12,-0.24,2025-09-26 16:59:04.439
0.55,0.12,-0.24,2025-09-26 16:59:04.550
0.49,0.06,-0.24,2025-09-26 16:59:04.739
0.55,0.12,-0.24,2025-09-26 16:59:04.795
0.49,0.06,-0.24,2025-09-26 16:59:05.035
0.55,0.06,-0.24,2025-09-26 16:59:05.498
0.55,0.12,-0.24,2025-09-26 16:59:05.639
0.55,0.12,-0.24,2025-09-26 16:59:05.941
0.55,0.12,-0.24,2025-09-26 16:59:06.147
0.55,0.12,-0.24,2025-09-26 16:59:06.444
0.55,0.12,-0.24,2025-09-26 16:59:06.650
0.55,0.12,-0.24,2025-09-26 16:59:06.744
0.49,0.12,-0.24,2025-09-26 16:59:06.794
0.55,0.12,-0.24,2025-09-26 16:59:06.840
0.55,0.06,-0.18,2025-09-26 16:59:06.889
0.49,0.12,-0.24,2025-09-26 16:59:06.940
0.49,0.12,-0.18,2025-09-26 16:59:06.990
0.55,0.06,-0.24,2025-09-26 16:59:07.041
0.37,0.12,-0.24,2025-09-26 16:59:07.090
0.55,0.06,-0.31,2025-09-26 16:59:07.139
0.43,0.12,-0.24,2025-09-26 16:59:07.189
0.55,0.06,-0.24,2025-09-26 16:59:07.244
0.55,0.12,-0.24,2025-09-26 16:59:07.291
0.49,0.12,-0.24,2025-09-26 16:59:07.341
0.55,0.06,-0.24,2025-09-26 16:59:07.390
0.49,0.06,-0.18,2025-09-26 16:59:07.445
0.61,0.06,-0.24,2025-09-26 16:59:07.492
0.49,0.12,-0.24,2025-09-26 16:59:07.535
0.55,0.12,-0.24,2025-09-26 16:59:07.584
0.49,0.06,-0.24,2025-09-26 16:59:07.634
0.49,0.12,-0.24,2025-09-26 16:59:07.685
0.61,0.06,-0.24,2025-09-26 16:59:07.734
0.55,0.12,-0.24,2025-09-26 16:59:07.783
0.55,0.06,-0.24,2025-09-26 16:59:07.834
0.55,0.06,-0.18,2025-09-26 16:59:07.884
0.55,0.06,-0.24,2025-09-26 16:59:07.934
0.49,0.06,-0.24,2025-09-26 16:59:08.092
0.49,0.12,-0.24,2025-09-26 16:59:08.152
0.55,0.06,-0.18,2025-09-26 16:59:08.247
0.55,0.06,-0.24,2025-09-26 16:59:08.299
0.55,0.12,-0.24,2025-09-26 16:59:08.342
0.55,0.12,-0.24,2025-09-26 16:59:08.397
0.55,0.06,-0.24,2025-09-26 16:59:08.435
0.49,0.12,-0.24,2025-09-26 16:59:08.545
0.55,0.06,-0.24,2025-09-26 16:59:08.587
0.49,0.06,-0.18,2025-09-26 16:59:08.635
0.55,0.12,-0.24,2025-09-26 16:59:08.689
0.55,0.12,-0.24,2025-09-26 16:59:08.752
0.55,0.12,-0.18,2025-09-26 16:59:08.789
0.55,0.12,-0.24,2025-09-26 16:59:08.838
0.55,0.12,-0.24,2025-09-26 16:59:08.886
0.55,0.12,-0.24,2025-09-26 16:59:08.936
0.55,0.12,-0.24,2025-09-26 16:59:08.982
0.55,0.12,-0.24,2025-09-26 16:59:09.032
0.49,0.12,-0.24,2025-09-26 16:59:09.088
0.55,0.06,-0.24,2025-09-26 16:59:09.138
0.61,0.12,-0.24,2025-09-26 16:59:09.186
0.55,0.06,-0.18,2025-09-26 16:59:09.233
0.55,0.06,-0.24,2025-09-26 16:59:09.285
0.55,0.06,-0.24,2025-09-26 16:59:09.332
0.55,0.06,-0.24,2025-09-26 16:59:09.382
0.55,0.12,-0.24,2025-09-26 16:59:09.432
0.55,0.12,-0.24,2025-09-26 16:59:09.551
0.55,0.12,-0.24,2025-09-26 16:59:09.634
0.49,0.06,-0.18,2025-09-26 16:59:09.684
0.55,0.12,-0.24,2025-09-26 16:59:09.734
0.55,0.12,-0.18,2025-09-26 16:59:09.784
0.55,0.12,-0.24,2025-09-26 16:59:09.835
0.49,0.06,-0.24,2025-09-26 16:59:09.886
0.55,0.12,-0.18,2025-09-26 16:59:09.934
0.55,0.12,-0.24,2025-09-26 16:59:10.088
0.49,0.06,-0.24,2025-09-26 16:59:10.141
0.55,0.12,-0.24,2025-09-26 16:59:10.187
0.55,0.12,-0.24,2025-09-26 16:59:10.234
0.55,0.12,-0.24,2025-09-26 16:59:10.284
0.55,0.12,-0.24,2025-09-26 16:59:10.334
0.55,0.12,-0.24,2025-09-26 16:59:10.385
0.55,0.12,-0.24,2025-09-26 16:59:10.434
0.55,0.12,-0.18,2025-09-26 16:59:10.484
0.55,0.12,-0.24,2025-09-26 16:59:10.632
0.55,0.12,-0.24,2025-09-26 16:59:10.682
0.55,0.06,-0.24,2025-09-26 16:59:10.752
0.55,0.12,-0.24,2025-09-26 16:59:10.832
0.55,0.12,-0.24,2025-09-26 16:59:10.882
0.55,0.06,-0.24,2025-09-26 16:59:10.932
0.49,0.12,-0.24,2025-09-26 16:59:10.982
0.55,0.06,-0.24,2025-09-26 16:59:11.032
0.55,0.06,-0.24,2025-09-26 16:59:11.082
0.55,0.12,-0.24,2025-09-26 16:59:11.132
0.55,0.12,-0.18,2025-09-26 16:59:11.182
0.55,0.12,-0.24,2025-09-26 16:59:11.232
0.55,0.06,-0.24,2025-09-26 16:59:11.449
0.49,0.06,-0.24,2025-09-26 16:59:11.482
0.55,0.06,-0.24,2025-09-26 16:59:11.832
0.55,0.06,-0.18,2025-09-26 16:59:12.132
0.55,0.12,-0.24,2025-09-26 16:59:12.184
0.55,0.12,-0.24,2025-09-26 16:59:12.382
0.55,0.12,-0.24,2025-09-26 16:59:12.433
0.55,0.12,-0.24,2025-09-26 16:59:12.735
0.55,0.12,-0.24,2025-09-26 16:59:13.047
0.49,0.12,-0.24,2025-09-26 16:59:13.082
0.55,0.12,-0.24,2025-09-26 16:59:13.293
0.55,0.12,-0.24,2025-09-26 16:59:13.686
0.55,0.12,-0.18,2025-09-26 16:59:13.735
0.49,0.12,-0.24,2025-09-26 16:59:13.989
0.55,0.12,-0.24,2025-09-26 16:59:14.238
0.55,0.12,-0.24,2025-09-26 16:59:14.285
0.55,0.12,-0.24,2025-09-26 16:59:14.586
0.55,0.12,-0.24,2025-09-26 16:59:14.884
0.55,0.12,-0.24,2025-09-26 16:59:14.932
0.55,0.06,-0.24,2025-09-26 16:59:15.147
0.55,0.12,-0.24,2025-09-26 16:59:15.495
0.49,0.06,-0.24,2025-09-26 16:59:15.538
0.55,0.12,-0.24,2025-09-26 16:59:15.751
0.55,0.06,-0.24,2025-09-26 16:59:16.083
0.55,0.06,-0.24,2025-09-26 16:59:16.142
0.49,0.06,-0.24,2025-09-26 16:59:16.401
0.55,0.06,-0.24,2025-09-26 16:59:16.693
0.55,0.12,-0.24,2025-09-26 16:59:16.736
0.55,0.12,-0.24,2025-09-26 16:59:16.994
0.55,0.12,-0.37,2025-09-26 16:59:17.290
0.49,0.06,-0.24,2025-09-26 16:59:17.313
0.49,0.06,-0.18,2025-09-26 16:59:17.715
0.55,0.12,-0.24,2025-09-26 16:59:17.902
0.55,0.12,-0.24,2025-09-26 16:59:17.933
0.55,-0.06,-0.12,2025-09-26 16:59:18.214
0.55,0.06,-0.24,2025-09-26 16:59:18.670
0.49,0.06,-0.24,2025-09-26 16:59:18.695
0.67,0.12,-0.31,2025-09-26 16:59:18.927
0.67,0.06,-0.18,2025-09-26 16:59:18.952
0.55,0.12,-0.24,2025-09-26 16:59:19.232
0.49,0.12,-0.24,2025-09-26 16:59:19.553
0.61,0.06,-0.24,2025-09-26 16:59:19.581
0.49,0.06,-0.24,2025-09-26 16:59:19.849
0.55,0.06,-0.24,2025-09-26 16:59:20.168
0.55,0.12,-0.24,2025-09-26 16:59:20.197
0.49,0.12,-0.24,2025-09-26 16:59:20.530
0.55,0.12,-0.24,2025-09-26 16:59:20.769
0.49,0.12,-0.24,2025-09-26 16:59:20.789
0.49,0.12,-0.24,2025-09-26 16:59:21.127
0.49,0.06,-0.24,2025-09-26 16:59:21.454
0.55,0.06,-0.24,2025-09-26 16:59:21.498
0.55,0.12,-0.18,2025-09-26 16:59:21.692
0.55,0.06,-0.24,2025-09-26 16:59:22.052
0.49,0.12,-0.31,2025-09-26 16:59:22.086
0.55,0.12,-0.24,2025-09-26 16:59:22.305
0.49,0.12,-0.24,2025-09-26 16:59:22.611
0.55,0.12,-0.24,2025-09-26 16:59:22.639
0.55,0.12,-0.24,2025-09-26 16:59:23.013
0.55,0.06,-0.24,2025-09-26 16:59:23.227
0.55,0.12,-0.24,2025-09-26 16:59:23.254
0.49,0.12,-0.24,2025-09-26 16:59:23.534
0.55,0.12,-0.24,2025-09-26 16:59:23.843
0.55,0.12,-0.24,2025-09-26 16:59:23.869
0.55,0.06,-0.24,2025-09-26 16:59:24.146
0.43,0.06,-0.18,2025-09-26 16:59:24.599
0.37,-0.06,-0.12,2025-09-26 16:59:24.656
0.43,0.24,-0.24,2025-09-26 16:59:24.855
0.61,0.06,-0.18,2025-09-26 16:59:25.265
0.55,-0.06,-0.31,2025-09-26 16:59:25.290
0.67,0.12,-0.31,2025-09-26 16:59:25.625
0.73,0.12,-0.24,2025-09-26 16:59:25.653
0.55,0.18,-0.18,2025-09-26 16:59:25.896
0.49,0.06,-0.24,2025-09-26 16:59:25.921
0.43,0.06,-0.24,2025-09-26 16:59:26.221
0.55,0.12,-0.24,2025-09-26 16:59:26.509
0.55,0.06,-0.18,2025-09-26 16:59:26.553
0.55,0.06,-0.24,2025-09-26 16:59:26.811
0.55,0.06,-0.24,2025-09-26 16:59:27.120
0.49,0.12,-0.12,2025-09-26 16:59:27.213
0.49,0.06,-0.18,2025-09-26 16:59:27.517
0.49,0.12,-0.24,2025-09-26 16:59:27.906
0.49,0.12,-0.24,2025-09-26 16:59:27.931
0.55,0.12,-0.31,2025-09-26 16:59:28.243
0.49,0.06,-0.24,2025-09-26 16:59:28.271
0.55,0.12,-0.18,2025-09-26 16:59:28.551
0.67,0.0,-0.24,2025-09-26 16:59:28.581
0.49,0.12,-0.24,2025-09-26 16:59:28.871
0.43,0.12,-0.18,2025-09-26 16:59:29.166
0.43,0.18,-0.24,2025-09-26 16:59:29.193
0.55,0.06,-0.18,2025-09-26 16:59:29.482
0.43,0.06,-0.31,2025-09-26 16:59:29.780
0.55,0.06,-0.24,2025-09-26 16:59:29.806
0.55,0.06,-0.24,2025-09-26 16:59:30.086
0.61,0.06,-0.24,2025-09-26 16:59:30.393
0.18,0.12,-0.37,2025-09-26 16:59:30.416
0.49,0.12,-0.18,2025-09-26 16:59:30.704
0.55,0.06,-0.24,2025-09-26 16:59:31.009
0.55,0.06,-0.24,2025-09-26 16:59:31.035
0.61,0.06,-0.24,2025-09-26 16:59:31.370
0.49,0.12,-0.24,2025-09-26 16:59:31.627
0.55,0.06,-0.24,2025-09-26 16:59:31.663
0.49,0.12,-0.24,2025-09-26 16:59:31.930
0.55,0.06,-0.24,2025-09-26 16:59:32.237
0.55,0.12,-0.24,2025-09-26 16:59:32.264
0.55,0.12,-0.24,2025-09-26 16:59:32.590
0.55,0.18,-0.24,2025-09-26 16:59:32.851
0.55,0.12,-0.18,2025-09-26 16:59:32.880
0.55,0.12,-0.24,2025-09-26 16:59:33.187
0.55,0.12,-0.24,2025-09-26 16:59:33.492
0.55,0.12,-0.24,2025-09-26 16:59:33.773
0.55,0.06,-0.24,2025-09-26 16:59:33.804
0.49,0.12,-0.24,2025-09-26 16:59:34.083
0.55,0.06,-0.31,2025-09-26 16:59:34.111
0.55,0.06,-0.24,2025-09-26 16:59:34.399
0.55,0.12,-0.24,2025-09-26 16:59:34.698
0.49,0.06,-0.24,2025-09-26 16:59:34.730
0.49,0.12,-0.24,2025-09-26 16:59:35.054
0.61,0.06,-0.24,2025-09-26 16:59:35.318
0.55,0.12,-0.18,2025-09-26 16:59:35.349
0.61,0.18,-0.31,2025-09-26 16:59:35.623
0.55,0.06,-0.18,2025-09-26 16:59:35.936
0.55,0.18,-0.24,2025-09-26 16:59:35.964
0.55,0.06,-0.24,2025-09-26 16:59:36.231
0.55,0.12,-0.31,2025-09-26 16:59:36.539
0.55,0.06,-0.24,2025-09-26 16:59:36.568
0.61,0.12,-0.24,2025-09-26 16:59:36.849
0.43,0.06,-0.24,2025-09-26 16:59:37.157
0.43,0.12,-0.31,2025-09-26 16:59:37.186
0.61,0.06,-0.24,2025-09-26 16:59:37.458
0.49,0.12,-0.24,2025-09-26 16:59:37.766
0.55,0.06,-0.24,2025-09-26 16:59:37.789
0.24,0.18,-0.37,2025-09-26 16:59:38.089
0.55,0.06,-0.24,2025-09-26 16:59:38.383
0.55,0.0,-0.24,2025-09-26 16:59:38.688
0.43,0.12,-0.24,2025-09-26 16:59:38.716
0.55,0.06,-0.24,2025-09-26 16:59:39.021
0.55,0.06,-0.24,2025-09-26 16:59:39.048
0.55,0.12,-0.24,2025-09-26 16:59:39.356
0.55,0.06,-0.24,2025-09-26 16:59:39.659
0.55,0.18,-0.24,2025-09-26 16:59:39.723
0.49,0.12,-0.18,2025-09-26 16:59:39.889
0.55,0.06,-0.24,2025-09-26 16:59:40.397
0.49,0.12,-0.24,2025-09-26 16:59:40.427
0.55,0.06,-0.24,2025-09-26 16:59:40.725
0.55,0.12,-0.24,2025-09-26 16:59:40.850
0.55,0.06,-0.24,2025-09-26 16:59:40.931
0.61,0.12,-0.24,2025-09-26 16:59:41.406
0.55,0.06,-0.24,2025-09-26 16:59:41.430
0.55,0.12,-0.24,2025-09-26 16:59:41.556
0.55,0.12,-0.24,2025-09-26 16:59:41.916
0.49,0.12,-0.24,2025-09-26 16:59:41.946
0.49,0.12,-0.24,2025-09-26 16:59:42.184
0.49,0.06,-0.24,2025-09-26 16:59:42.499
0.55,0.06,-0.24,2025-09-26 16:59:42.523
0.49,0.12,-0.24,2025-09-26 16:59:42.784
0.55,0.06,-0.24,2025-09-26 16:59:43.100
0.55,0.06,-0.24,2025-09-26 16:59:43.299
0.61,0.06,-0.18,2025-09-26 16:59:43.432
0.55,0.12,-0.24,2025-09-26 16:59:43.776
0.49,0.12,-0.18,2025-09-26 16:59:43.804
0.55,0.06,-0.24,2025-09-26 16:59:44.328
0.49,0.12,-0.24,2025-09-26 16:59:44.368
0.55,0.12,-0.24,2025-09-26 16:59:44.439
0.55,0.12,-0.24,2025-09-26 16:59:44.902
0.55,0.06,-0.24,2025-09-26 16:59:44.936
0.55,0.12,-0.18,2025-09-26 16:59:44.971
0.55,0.12,-0.24,2025-09-26 16:59:45.504
0.55,0.18,-0.24,2025-09-26 16:59:45.685
0.55,0.12,-0.24,2025-09-26 16:59:45.716
0.49,0.12,-0.24,2025-09-26 16:59:46.016
0.55,0.12,-0.18,2025-09-26 16:59:46.301
0.55,0.12,-0.24,2025-09-26 16:59:46.343
0.55,0.12,-0.24,2025-09-26 16:59:46.531
0.55,0.06,-0.24,2025-09-26 16:59:46.780
0.55,0.06,-0.24,2025-09-26 16:59:47.015
0.49,0.12,-0.24,2025-09-26 16:59:47.104
0.55,0.12,-0.24,2025-09-26 16:59:47.604
0.55,0.06,-0.18,2025-09-26 16:59:47.785
0.49,0.06,-0.24,2025-09-26 16:59:47.843
0.55,0.06,-0.24,2025-09-26 16:59:48.016
0.55,0.06,-0.24,2025-09-26 16:59:48.373
0.49,0.06,-0.24,2025-09-26 16:59:48.462
0.49,0.06,-0.24,2025-09-26 16:59:48.774
0.55,0.06,-0.24,2025-09-26 16:59:48.813
0.55,0.12,-0.18,2025-09-26 16:59:48.932
0.49,0.06,-0.18,2025-09-26 16:59:49.240
0.55,0.12,-0.24,2025-09-26 16:59:49.273
0.61,0.06,-0.24,2025-09-26 16:59:49.780
0.55,0.06,-0.24,2025-09-26 16:59:49.852
0.49,0.06,-0.24,2025-09-26 16:59:49.876
0.55,0.06,-0.24,2025-09-26 16:59:50.339
0.55,0.06,-0.24,2025-09-26 16:59:50.464
0.55,0.06,-0.24,2025-09-26 16:59:50.500
0.55,0.12,-0.24,2025-09-26 16:59:50.777
0.49,0.06,-0.18,2025-09-26 16:59:51.131
0.55,0.12,-0.24,2025-09-26 16:59:51.277
0.55,0.12,-0.24,2025-09-26 16:59:51.387
0.55,0.06,-0.24,2025-09-26 16:59:51.696
0.55,0.06,-0.24,2025-09-26 16:59:51.734
0.55,0.06,-0.18,2025-09-26 16:59:51.999
0.37,0.06,-0.24,2025-09-26 16:59:52.309
0.61,0.12,-0.24,2025-09-26 16:59:52.336
0.55,0.18,-0.24,2025-09-26 16:59:52.631
0.49,0.06,-0.18,2025-09-26 16:59:52.923
0.43,0.12,-0.24,2025-09-26 16:59:52.948
0.31,0.06,-0.18,2025-09-26 16:59:53.282
0.55,0.12,-0.24,2025-09-26 16:59:53.588
0.43,0.06,-0.24,2025-09-26 16:59:53.615
0.49,0.0,-0.18,2025-09-26 16:59:53.843
0.55,0.12,-0.24,2025-09-26 16:59:54.177
0.55,0.06,-0.18,2025-09-26 16:59:54.205
0.43,0.06,-0.18,2025-09-26 16:59:54.457
0.55,0.12,-0.24,2025-09-26 16:59:54.857
0.55,0.06,-0.18,2025-09-26 16:59:54.959
0.55,0.12,-0.18,2025-09-26 16:59:55.205
0.49,0.12,-0.24,2025-09-26 16:59:55.235
0.49,0.06,-0.18,2025-09-26 16:59:55.462
0.49,0.12,-0.18,2025-09-26 16:59:55.889
0.55,0.12,-0.24,2025-09-26 16:59:55.917
0.55,0.12,-0.18,2025-09-26 16:59:56.227
0.55,0.12,-0.24,2025-09-26 16:59:56.259
0.55,0.06,-0.24,2025-09-26 16:59:56.544
0.55,0.06,-0.24,2025-09-26 16:59:56.817
0.55,0.12,-0.24,2025-09-26 16:59:56.842
0.55,0.12,-0.24,2025-09-26 16:59:57.122
0.49,0.12,-0.24,2025-09-26 16:59:57.429
0.55,0.06,-0.18,2025-09-26 16:59:57.456
0.49,0.06,-0.24,2025-09-26 16:59:57.735
0.55,0.18,-0.24,2025-09-26 16:59:58.043
0.55,0.12,-0.12,2025-09-26 16:59:58.069
0.43,0.12,-0.24,2025-09-26 16:59:58.348
0.43,0.18,-0.24,2025-09-26 16:59:58.657
0.55,0.12,-0.24,2025-09-26 16:59:58.689
0.55,0.12,-0.24,2025-09-26 16:59:58.965
0.61,0.12,-0.24,2025-09-26 16:59:59.323
0.55,0.06,-0.24,2025-09-26 16:59:59.348
0.49,0.12,-0.24,2025-09-26 16:59:59.581
0.55,0.12,-0.24,2025-09-26 16:59:59.938
0.49,0.18,-0.24,2025-09-26 16:59:59.962
0.49,0.12,-0.18,2025-09-26 17:00:00.192
0.55,0.12,-0.24,2025-09-26 17:00:00.502
0.67,0.12,-0.31,2025-09-26 17:00:00.526
0.55,0.12,-0.24,2025-09-26 17:00:00.860
0.43,0.12,-0.18,2025-09-26 17:00:01.113
0.67,0.24,-0.37,2025-09-26 17:00:01.136
0.49,0.06,-0.18,2025-09-26 17:00:01.488
0.49,0.06,-0.24,2025-09-26 17:00:02.089
0.49,0.12,-0.24,2025-09-26 17:00:02.115
0.55,0.12,-0.24,2025-09-26 17:00:02.142
0.61,0.18,-0.31,2025-09-26 17:00:02.343
0.61,0.06,-0.24,2025-09-26 17:00:02.370
0.55,0.12,-0.24,2025-09-26 17:00:02.807
0.49,0.06,-0.18,2025-09-26 17:00:02.959
0.49,0.12,-0.24,2025-09-26 17:00:02.986
0.55,0.12,-0.24,2025-09-26 17:00:03.267
0.61,0.06,-0.24,2025-09-26 17:00:03.629
0.55,0.06,-0.18,2025-09-26 17:00:03.654
0.55,0.06,-0.24,2025-09-26 17:00:03.897
0.49,0.06,-0.18,2025-09-26 17:00:04.186
0.49,0.0,-0.18,2025-09-26 17:00:04.217
0.31,0.18,-0.43,2025-09-26 17:00:04.572
0.61,0.06,-0.18,2025-09-26 17:00:04.800
0.49,0.12,-0.18,2025-09-26 17:00:04.826
0.49,0.12,-0.24,2025-09-26 17:00:05.262
0.55,0.06,-0.24,2025-09-26 17:00:05.421
0.55,0.06,-0.24,2025-09-26 17:00:05.593
0.55,0.12,-0.24,2025-09-26 17:00:05.721
0.55,0.12,-0.18,2025-09-26 17:00:06.047
0.49,0.06,-0.18,2025-09-26 17:00:06.070
0.55,0.06,-0.24,2025-09-26 17:00:06.336
0.55,0.06,-0.24,2025-09-26 17:00:06.644
0.55,0.12,-0.24,2025-09-26 17:00:06.667
0.55,0.06,-0.24,2025-09-26 17:00:06.950
0.55,0.12,-0.24,2025-09-26 17:00:07.262
0.55,0.06,-0.24,2025-09-26 17:00:07.286
0.49,0.12,-0.24,2025-09-26 17:00:07.566
0.55,0.06,-0.18,2025-09-26 17:00:07.878
0.55,0.06,-0.24,2025-09-26 17:00:07.904
0.55,0.12,-0.24,2025-09-26 17:00:08.179
0.55,0.12,-0.24,2025-09-26 17:00:08.497
0.55,0.12,-0.24,2025-09-26 17:00:08.530
0.55,0.12,-0.24,2025-09-26 17:00:08.846
0.49,0.12,-0.24,2025-09-26 17:00:09.153
0.55,0.12,-0.24,2025-09-26 17:00:09.177
0.61,0.06,-0.24,2025-09-26 17:00:09.408
0.55,0.06,-0.24,2025-09-26 17:00:09.886
0.55,0.12,-0.24,2025-09-26 17:00:09.911
0.55,0.12,-0.24,2025-09-26 17:00:10.320
0.55,0.12,-0.18,2025-09-26 17:00:10.348
0.55,0.12,-0.24,2025-09-26 17:00:10.650
0.55,0.12,-0.24,2025-09-26 17:00:10.682
0.55,0.12,-0.24,2025-09-26 17:00:10.905
0.55,0.12,-0.24,2025-09-26 17:00:11.308
0.55,0.06,-0.24,2025-09-26 17:00:11.335
0.55,0.06,-0.24,2025-09-26 17:00:11.559
0.55,0.06,-0.24,2025-09-26 17:00:11.585
0.55,0.06,-0.24,2025-09-26 17:00:11.919
0.49,0.12,-0.24,2025-09-26 17:00:12.226
0.49,0.06,-0.24,2025-09-26 17:00:12.252
0.55,0.06,-0.24,2025-09-26 17:00:12.491
0.55,0.06,-0.24,2025-09-26 17:00:12.844
0.55,0.12,-0.24,2025-09-26 17:00:12.874
0.55,0.12,-0.24,2025-09-26 17:00:13.097
0.55,0.12,-0.24,2025-09-26 17:00:13.402
0.55,0.06,-0.24,2025-09-26 17:00:13.428
0.55,0.12,-0.24,2025-09-26 17:00:13.761
0.55,0.12,-0.24,2025-09-26 17:00:14.015
0.55,0.06,-0.24,2025-09-26 17:00:14.048
0.49,0.06,-0.24,2025-09-26 17:00:14.383
0.55,0.06,-0.24,2025-09-26 17:00:14.684
0.55,0.12,-0.24,2025-09-26 17:00:14.708
0.55,0.12,-0.24,2025-09-26 17:00:14.938
0.55,0.12,-0.24,2025-09-26 17:00:15.248
0.55,0.12,-0.24,2025-09-26 17:00:15.294
0.55,0.12,-0.24,2025-09-26 17:00:15.691
0.55,0.06,-0.24,2025-09-26 17:00:15.990
0.55,0.12,-0.24,2025-09-26 17:00:16.045
0.55,0.06,-0.31,2025-09-26 17:00:16.294
0.55,0.06,-0.24,2025-09-26 17:00:16.491
0.55,0.12,-0.24,2025-09-26 17:00:16.541
0.55,0.12,-0.18,2025-09-26 17:00:16.841
0.55,0.06,-0.24,2025-09-26 17:00:17.949
0.55,0.06,-0.24,2025-09-26 17:00:18.043
0.55,0.12,-0.24,2025-09-26 17:00:18.245
0.55,0.06,-0.24,2025-09-26 17:00:18.493
0.55,0.06,-0.24,2025-09-26 17:00:18.600
0.55,0.12,-0.24,2025-09-26 17:00:18.642
0.55,0.06,-0.24,2025-09-26 17:00:18.848
0.55,0.06,-0.24,2025-09-26 17:00:19.048
0.55,0.12,-0.24,2025-09-26 17:00:19.093
0.55,0.12,-0.24,2025-09-26 17:00:19.247
0.49,0.12,-0.24,2025-09-26 17:00:19.341
0.55,0.12,-0.18,2025-09-26 17:00:19.547
0.55,0.12,-0.24,2025-09-26 17:00:19.694
0.55,0.06,-0.24,2025-09-26 17:00:19.748
0.49,0.12,-0.24,2025-09-26 17:00:19.901
0.49,0.06,-0.24,2025-09-26 17:00:20.241
0.55,0.06,-0.24,2025-09-26 17:00:20.442
0.49,0.06,-0.24,2025-09-26 17:00:20.590
0.55,0.12,-0.24,2025-09-26 17:00:20.900
0.49,0.12,-0.24,2025-09-26 17:00:20.994
0.55,0.06,-0.18,2025-09-26 17:00:21.648
0.55,0.12,-0.24,2025-09-26 17:00:23.140
0.55,0.12,-0.24,2025-09-26 17:00:24.594
0.73,0.12,-0.43,2025-09-26 17:00:24.700
0.49,0.12,-0.24,2025-09-26 17:00:24.800
0.55,0.06,-0.24,2025-09-26 17:00:24.846
0.55,0.12,-0.24,2025-09-26 17:00:24.898
0.55,0.06,-0.24,2025-09-26 17:00:25.051
0.49,0.12,-0.24,2025-09-26 17:00:25.445
0.55,0.12,-0.24,2025-09-26 17:00:25.641
0.49,0.06,-0.24,2025-09-26 17:00:25.951
0.49,0.06,-0.24,2025-09-26 17:00:26.098
0.49,0.06,-0.24,2025-09-26 17:00:26.143
0.55,0.12,-0.18,2025-09-26 17:00:26.399
